TARGET_B,TARGET_D,CONTROL_NUMBER,MONTHS_SINCE_ORIGIN,DONOR_AGE,IN_HOUSE,URBANICITY,SES,CLUSTER_CODE,HOME_OWNER,DONOR_GENDER,INCOME_GROUP,PUBLISHED_PHONE,OVERLAY_SOURCE,MOR_HIT_RATE,WEALTH_RATING,MEDIAN_HOME_VALUE,MEDIAN_HOUSEHOLD_INCOME,PCT_OWNER_OCCUPIED,PCT_MALE_MILITARY,PCT_MALE_VETERANS,PCT_VIETNAM_VETERANS,PCT_WWII_VETERANS,PEP_STAR,RECENT_STAR_STATUS,RECENCY_STATUS_96NK,FREQUENCY_STATUS_97NK,RECENT_RESPONSE_PROP,RECENT_AVG_GIFT_AMT,RECENT_CARD_RESPONSE_PROP,RECENT_AVG_CARD_GIFT_AMT,RECENT_RESPONSE_COUNT,RECENT_CARD_RESPONSE_COUNT,MONTHS_SINCE_LAST_PROM_RESP,LIFETIME_CARD_PROM,LIFETIME_PROM,LIFETIME_GIFT_AMOUNT,LIFETIME_GIFT_COUNT,LIFETIME_AVG_GIFT_AMT,LIFETIME_GIFT_RANGE,LIFETIME_MAX_GIFT_AMT,LIFETIME_MIN_GIFT_AMT,LAST_GIFT_AMT,CARD_PROM_12,NUMBER_PROM_12,MONTHS_SINCE_LAST_GIFT,MONTHS_SINCE_FIRST_GIFT,FILE_AVG_GIFT,FILE_CARD_GIFT,PER_CAPITA_INCOME
0,,00166029,17,50,0,S,1,12,H,M,6,1,M,3,,3068,505,83,5,29,31,25,0,0,F,1,0.2,20,0.5,20,1,1,17,5,13,20,1,20,0,20,20,20,4,10,17,17,20,1,19964
0,,00166031,17,43,0,S,1,11,H,M,6,0,P,0,,2831,436,51,1,27,28,39,0,0,F,1,0.143,20,0.333,20,1,1,20,6,15,20,1,20,0,20,20,20,4,10,20,20,20,1,25028
0,,00166034,17,56,0,T,1,34,U,U,,1,N,0,,2667,403,54,0,31,31,34,0,0,N,1,0.143,25,0.333,25,1,1,21,7,16,25,1,25,0,25,25,25,5,11,21,21,25,1,28734
0,,00166035,29,,0,U,1,03,U,F,,0,N,0,,2328,416,48,1,19,19,25,0,0,N,2,0.182,10,0.2,5,2,1,18,9,21,20,2,10,10,15,5,15,6,14,18,24,10,1,26724
0,,00166101,77,61,0,U,1,03,H,M,6,1,P,0,8,2347,471,57,1,27,32,44,1,3,A,1,0.238,34,0.364,35,5,4,24,24,58,389,14,27.79,40,50,10,50,6,12,24,67,27.79,8,30302
1,10,00166106,137,34,0,U,1,03,U,F,,0,N,0,9,1143,310,3,0,42,27,49,1,1,S,2,0.2,7.5,0.333,6.67,4,3,18,30,72,94,15,6.27,7,10,3,10,6,13,18,126,6.27,10,20576
0,,00166109,137,75,0,S,1,13,H,F,6,1,B,2,9,3677,769,96,1,36,30,40,1,13,A,2,0.111,10,0.125,10,2,1,15,30,79,224,21,10.67,3,13,10,10,5,12,15,127,10.67,16,30810
0,,00166115,41,71,0,R,1,42,U,M,2,0,P,0,4,1980,328,53,0,25,15,62,1,7,A,1,0.143,14,0.182,11,3,2,18,17,41,113,10,11.3,15,20,5,20,6,13,18,44,11.3,4,17866
0,,00166124,29,31,0,U,3,08,H,F,5,0,P,0,,1216,312,48,0,40,15,17,0,0,A,1,0.154,15,0.167,15,2,1,20,9,22,30,2,15,0,15,15,15,4,10,20,29,15,1,14021
0,,00166137,113,7,0,U,3,08,H,F,1,0,B,0,3,1325,215,41,0,26,28,39,1,11,A,1,0.136,21.33,0.091,20,3,1,18,30,76,304,21,14.48,13,23,10,23,6,13,18,110,14.48,9,10863
0,,00166142,29,59,0,U,1,03,H,F,5,1,B,21,,2331,308,36,0,12,22,42,0,0,N,2,0.182,15,0.2,10,2,1,19,9,20,30,2,15,10,20,10,20,6,12,19,24,15,1,19711
0,,00166146,41,41,0,U,2,07,U,F,,0,N,0,,1871,349,47,0,24,39,19,0,0,A,1,0.063,20,0,0,1,0,19,11,30,40,2,20,0,20,20,20,4,10,19,40,20,1,17127
0,,00166173,17,33,0,U,4,10,H,M,1,0,B,0,,797,215,74,0,37,24,65,0,0,F,1,0.2,20,0,0,1,0,18,5,13,20,1,20,0,20,20,20,4,10,18,18,20,0,9298
0,,00166182,77,32,0,U,4,10,U,M,,1,N,0,3,883,144,37,0,27,27,37,1,0,A,2,0.05,42,0,0,1,0,19,24,60,254,10,25.4,32,42,10,25,6,14,17,76,25.4,4,7339
0,,00166184,89,54,0,U,4,10,H,M,4,0,B,4,2,1016,248,64,0,33,85,0,0,0,A,1,0.059,18,0,0,1,0,18,18,45,54,4,13.5,8,18,10,18,5,11,18,79,13.5,1,11062
0,,00166198,17,41,0,S,2,18,U,F,2,0,P,0,,2826,456,23,0,22,26,38,0,0,F,1,0.143,25,0.333,25,1,1,21,7,16,25,1,25,0,25,25,25,5,11,21,21,25,1,18435
1,9,00166207,29,,0,U,2,07,U,M,,0,N,0,,1367,342,41,0,35,32,14,1,0,A,3,0.231,7,0.5,7,3,3,18,10,22,27,4,6.75,6,11,5,11,6,12,18,29,6.75,3,14197
0,,00166256,17,,0,U,4,10,U,F,,0,N,0,,0,58,0,0,43,0,21,0,0,N,3,0.286,7.5,0.333,10,2,1,15,7,17,20,3,6.67,5,10,5,5,5,12,15,20,6.67,1,3788
0,,00166260,41,78,0,U,2,04,H,F,5,0,P,0,,1875,264,12,0,16,70,21,0,0,A,3,0.19,8.75,0.3,8.33,4,3,22,14,32,40,5,8,5,10,5,10,6,12,22,36,8,3,15669
1,12,00166261,41,70,0,U,4,10,U,F,,0,N,0,1,813,261,28,0,14,74,0,0,0,A,4,0.35,11.29,0.5,10.2,7,5,17,15,35,109,11,9.91,11,16,5,14,6,12,17,44,9.91,6,7323
0,,00166270,17,,0,U,1,01,H,U,5,0,B,0,,1438,400,46,0,23,33,39,0,0,F,1,0.25,18,0.5,18,1,1,15,5,11,18,1,18,0,18,18,18,4,9,15,15,18,1,31879
0,,00166276,77,53,0,U,3,09,U,M,,0,N,0,1,1089,164,38,0,36,38,45,0,0,A,3,0.25,10,0.375,10,4,3,20,13,41,105,11,9.55,5,10,5,10,4,9,17,75,9.55,5,11629
0,,00166278,101,85,0,U,3,09,H,M,1,1,B,18,1,1089,164,38,0,36,38,45,1,1,S,2,0.143,11,0.091,10,3,1,19,27,67,210,19,11.05,19,22,3,13,6,13,16,91,11.05,6,11629
0,,00166311,29,,0,U,1,01,U,M,,0,N,0,,2375,313,14,0,26,28,8,0,0,A,1,0.133,13.49,0.125,11.97,2,1,18,11,23,33.97,3,11.32,8,15,7,15,5,11,18,29,11.32,1,20595
1,19,00166324,101,,0,U,1,01,H,U,4,1,B,1,6,3357,284,15,1,23,28,28,1,0,A,1,0.059,17,0,0,1,0,18,25,67,249,21,11.86,12,17,5,17,6,13,18,93,11.86,8,24240
0,,00166332,137,52,0,U,1,02,U,F,,1,N,0,6,1324,254,45,0,38,19,39,1,1,S,4,0.333,8.86,0.3,8,7,3,18,32,79,167,25,6.68,7,10,3,10,6,14,18,119,6.68,14,9702
1,15,00166337,29,43,0,S,1,13,H,M,7,0,P,0,,5813,1221,95,0,37,45,49,0,0,N,1,0,0,0,0,0,0,,5,13,15,1,15,0,15,15,15,3,8,23,23,15,0,60492
1,25,00166350,53,45,0,S,1,13,U,F,5,1,P,0,9,3333,690,78,0,25,27,53,1,0,A,3,0.158,30,0.222,32.5,3,2,18,18,44,125,6,20.83,35,40,5,40,6,14,18,52,20.83,4,37495
0,,00166353,53,76,0,S,1,13,H,U,6,0,P,0,9,5725,1186,97,0,33,6,48,1,0,A,3,0.211,21.25,0.444,21.25,4,4,20,16,42,101,6,16.83,20,25,5,25,6,13,20,53,16.83,5,58597
0,,00166356,65,86,0,S,1,13,U,F,,0,N,0,6,5813,1221,95,0,37,45,49,0,0,A,2,0.25,21,0.273,20,5,3,19,22,53,239,16,14.94,21,25,4,20,6,14,18,65,14.94,5,60492
0,,00166364,89,,0,U,2,04,H,M,6,0,P,0,1,1700,122,5,1,21,43,25,0,0,A,1,0.053,30,0.111,30,1,1,21,24,56,115,5,23,15,30,15,30,6,13,21,78,23,4,12214
1,11,00166375,137,68,0,S,1,11,H,F,7,0,P,0,8,3373,546,53,0,18,19,29,0,0,A,2,0.15,10.67,0,0,3,0,18,28,66,77,11,7,9,12,3,12,6,13,18,122,7,4,32474
0,,00166390,89,47,0,U,4,10,U,M,,0,N,0,0,0,112,0,0,31,16,47,1,0,A,1,0.063,25,0,0,1,0,18,21,59,209,16,13.06,20,25,5,25,6,13,18,81,13.06,6,14891
0,,00166396,17,66,0,U,1,03,H,F,5,1,B,1,,2135,308,43,0,19,13,43,0,0,F,1,0.143,15,0.333,15,1,1,20,6,14,15,1,15,0,15,15,15,3,8,20,20,15,1,14238
1,9,00166413,137,76,0,U,1,03,H,F,7,0,B,0,9,3895,518,69,0,26,29,42,1,0,A,3,0.167,7.67,0.429,7.67,3,3,16,27,67,66,13,5.08,7,9,2,9,5,13,16,127,5.08,10,39056
1,20,00166416,17,44,0,U,2,07,H,M,4,0,B,1,,1394,242,37,0,30,37,48,0,0,F,1,0.2,20,0,0,1,0,16,6,14,20,1,20,0,20,20,20,5,12,16,16,20,0,11177
0,,00166437,137,74,0,U,1,02,H,F,4,0,B,1,,1669,373,84,0,26,39,38,1,1,S,3,0.231,10.67,0,0,3,0,15,17,40,79,11,7.18,7,12,5,10,4,8,15,129,7.18,7,13965
0,,00166461,41,56,0,C,1,22,U,F,2,1,M,1,,1827,254,47,0,12,19,81,0,0,A,2,0.15,15,0.222,15,3,2,20,13,30,45,3,15,10,20,10,20,6,12,20,36,15,2,15064
0,,00166466,65,34,0,U,1,01,U,M,,0,N,0,1,1823,228,26,0,10,0,99,0,0,A,2,0.167,15.67,0.25,16,3,2,16,17,46,63,5,12.6,12,17,5,17,6,13,16,64,12.6,4,13397
0,,00166474,29,,0,C,2,25,U,F,,0,N,0,,0,74,1,0,18,33,24,0,0,A,1,0.071,20,0.143,20,1,1,28,11,26,45,2,22.5,5,25,20,25,6,12,25,28,22.5,1,9487
1,10,00166475,41,55,0,C,1,22,U,U,1,0,M,0,,949,264,53,0,9,0,29,0,0,A,1,0.056,20,0,0,1,0,26,12,27,25,2,12.5,15,20,5,20,4,9,26,39,12.5,1,12784
1,45,00166485,77,53,0,U,1,03,H,M,5,1,P,0,4,1823,271,41,0,23,35,42,0,0,A,2,0.111,43.5,0.125,37,2,1,18,18,50,125,6,20.83,45,50,5,50,6,13,18,69,20.83,3,15867
0,,00166496,77,85,0,U,1,03,H,F,4,0,P,0,5,2182,318,40,0,19,32,23,1,1,S,4,0.35,12.43,0.545,13,7,6,16,24,59,154,16,9.63,12,15,3,10,6,15,16,76,9.63,9,16378
0,,00166504,17,73,0,U,1,02,H,F,6,1,P,0,,3260,565,84,0,21,17,41,0,0,F,1,0.167,20,0.333,20,1,1,21,6,14,20,1,20,0,20,20,20,4,10,21,21,20,1,28124
0,,00166507,29,,0,S,1,13,H,U,6,0,B,0,,3244,583,88,0,26,18,47,0,0,A,1,0.154,10,0.2,5,2,1,19,8,21,20,2,10,10,15,5,15,4,10,19,33,10,1,33868
1,20,00166508,53,52,0,U,1,03,H,M,4,1,M,1,8,2901,459,72,0,12,10,90,0,0,A,1,0.125,15.5,0,0,2,0,17,14,34,41,3,13.67,10,20,10,20,6,12,17,50,13.67,1,25733
0,,00166510,65,,0,U,1,02,U,F,,0,N,0,9,3711,727,88,0,30,27,41,0,0,A,3,0.238,18.2,0.3,17,5,3,18,20,50,142,8,17.75,6,21,15,21,6,14,18,56,17.75,4,35717
0,,00166511,77,65,0,U,1,02,U,M,,0,N,0,8,2709,413,77,0,19,0,14,0,0,A,3,0.227,10.8,0.455,10.8,5,5,16,23,59,96,13,7.38,13,15,2,10,6,14,16,77,7.38,8,21735
1,27,00166521,65,50,0,S,1,13,H,F,6,0,B,0,9,3422,638,75,0,17,11,64,0,0,A,2,0.1,20,0.222,20,2,2,24,19,46,91,5,18.2,15,25,10,25,6,13,18,56,18.2,3,33068
0,,00166523,89,85,0,S,1,13,H,M,6,0,P,0,9,3686,671,84,0,22,22,39,1,4,A,1,0.227,18,0.364,18.25,5,4,24,25,65,260,19,13.68,13,19,6,19,6,12,24,80,13.68,11,29181
0,,00166528,137,77,0,S,1,11,U,F,,0,N,0,9,5578,783,91,0,22,14,74,1,11,A,2,0.125,11,0,0,2,0,19,30,76,209,19,11,22,25,3,12,6,13,19,128,11,8,32478
0,,00166529,137,65,0,S,1,13,H,M,6,0,B,22,9,3709,668,86,0,24,9,52,0,0,A,2,0.095,50,0.1,50,2,1,22,34,70,200,7,28.57,45,50,5,50,6,13,22,121,28.57,6,34248
0,,00166544,17,,0,C,3,30,U,M,,0,N,0,,691,105,26,0,0,0,0,0,0,N,2,0.143,53,0.333,53,1,1,21,7,18,78,2,39,28,53,25,25,5,12,16,21,39,1,5083
0,,00166546,29,59,0,S,1,11,H,M,7,0,B,26,,2698,505,70,0,36,13,44,0,0,N,1,0.1,20,0.25,20,1,1,24,6,16,20,1,20,0,20,20,20,3,7,24,24,20,1,29888
0,,00166558,29,,0,S,1,11,U,F,,0,N,0,,1900,444,65,0,29,37,24,0,0,N,1,0,0,0,0,0,0,,5,13,20,1,20,0,20,20,20,3,8,23,23,20,0,22644
0,,00166568,65,50,0,S,2,20,H,M,5,1,B,5,4,1497,338,58,0,42,51,14,0,0,A,1,0.05,15,0.1,15,1,1,25,16,38,72,7,10.29,10,15,5,15,5,10,25,60,10.29,1,14318
0,,00166578,125,73,0,S,2,20,H,F,5,0,B,0,4,1497,338,58,0,42,51,14,0,0,A,1,0.118,13,0.25,13,2,2,23,28,64,117,12,9.75,10,15,5,15,5,11,23,123,9.75,7,14318
0,,00166583,17,,0,S,2,20,U,F,,0,N,0,,2051,570,88,0,19,35,10,0,0,F,1,0.2,20,0.5,20,1,1,16,6,16,20,1,20,0,20,20,20,5,14,16,16,20,1,16295
0,,00166600,65,,0,U,1,02,H,F,3,0,P,0,7,1406,502,67,0,26,16,0,0,0,A,1,0.133,13,0,0,2,0,20,15,39,36,4,9,11,16,5,16,6,12,20,56,9,0,15323
1,50,00166606,113,63,0,U,1,02,H,F,3,1,P,0,6,1778,411,65,0,27,28,27,1,0,A,1,0.091,50,0.182,50,2,2,16,29,69,355,9,39.44,35,50,15,50,6,13,16,102,39.44,7,18236
0,,00166624,113,54,0,S,1,12,H,F,4,1,B,27,,1651,373,74,0,35,39,27,1,1,S,2,0.118,25,0.143,25,2,1,15,24,63,128,9,14.22,22,25,3,25,5,12,15,113,14.22,7,16368
0,,00166639,29,76,0,S,1,11,H,F,5,0,B,1,,1754,601,93,3,17,25,0,0,0,N,1,0,0,0,0,0,0,,6,16,25,1,25,0,25,25,25,4,10,22,22,25,0,26697
1,20,00166651,53,47,0,C,2,26,H,F,3,0,P,0,4,1333,220,53,0,28,10,56,0,0,A,1,0.105,20,0.222,20,2,2,16,18,43,60,4,15,10,20,10,20,6,15,16,51,15,4,14312
0,,00166677,29,35,0,C,1,22,U,M,5,1,P,0,,3294,325,26,0,17,35,50,0,0,N,3,0.25,8,0.2,7,3,1,15,9,22,29,4,7.25,5,10,5,7,6,12,15,27,7.25,1,22392
0,,00166687,53,47,0,C,1,24,U,F,3,0,M,0,9,2181,325,36,0,7,38,41,0,0,A,1,0,0,0,0,0,0,,21,47,120,4,30,40,50,10,50,6,14,18,52,30,1,13451
0,,00166705,29,,0,S,1,13,U,M,,0,N,0,,2232,472,69,2,21,59,4,1,0,A,4,0.308,7.75,0.333,6.5,4,2,18,10,27,35,5,7,6,10,4,10,6,14,18,29,7,2,22617
1,45,00166711,41,62,0,S,2,20,H,F,4,1,B,2,7,675,344,95,0,38,20,39,1,0,A,4,0.25,26.2,0.333,23.33,5,3,17,15,37,136,6,22.67,41,46,5,46,6,13,17,44,22.67,4,23719
0,,00166735,137,53,0,S,1,13,H,F,5,0,P,0,8,3140,565,88,0,35,21,45,1,1,S,3,0.15,31.67,0.2,32.5,3,2,17,31,79,391,21,18.62,30,35,5,35,6,14,17,122,18.62,15,24536
0,,00166738,29,85,0,C,1,23,U,M,7,0,B,22,,2713,358,32,2,32,11,62,0,0,N,2,0.182,17.5,0.2,10,2,1,18,9,21,35,2,17.5,15,25,10,25,6,13,18,24,17.5,1,31686
1,12,00166742,65,61,0,C,1,24,H,F,4,1,P,0,9,4705,839,94,1,46,19,43,1,1,S,4,0.222,13,0.375,12.67,4,3,16,18,53,106,11,9.64,9,14,5,10,6,15,15,64,9.64,7,41201
0,,00166747,137,80,0,C,1,24,U,M,,0,N,0,9,4705,839,94,1,46,19,43,1,0,A,1,0.053,23,0,0,1,0,19,30,65,170,10,17,17,25,8,23,6,13,19,122,17,7,41201
0,,00166752,41,53,0,S,1,13,H,M,5,0,P,0,,1885,323,21,0,36,30,31,0,0,A,1,0.125,14,0.286,14,2,2,24,10,24,28,2,14,8,18,10,18,4,10,24,33,14,2,13130
0,,00166758,29,51,0,S,1,11,U,F,6,0,P,0,,5789,849,63,0,36,23,38,0,0,N,3,0.3,11.67,0.4,12.5,3,2,19,9,22,35,3,11.67,5,15,10,10,6,13,19,24,11.67,2,60267
0,,00166760,29,82,0,C,1,24,U,M,,1,N,0,,4411,549,60,0,32,45,38,0,0,A,2,0.222,12,0.222,12.5,4,2,18,13,28,48,4,12,15,20,5,13,6,12,18,33,12,2,46520
1,5,00166770,89,58,0,R,1,42,U,F,,0,N,0,8,2419,364,73,1,37,37,37,0,0,A,1,0.118,12.5,0.286,12.5,2,2,24,20,51,69,7,9.86,10,15,5,15,5,10,24,81,9.86,4,23128
0,,00166787,137,,0,C,1,24,H,U,6,0,P,0,8,3492,616,88,0,36,30,28,1,1,S,2,0.118,11,0.143,12,2,1,15,29,77,301,22,13.68,20,25,5,12,5,12,15,126,13.68,13,25803
0,,00166792,17,,0,S,2,17,U,M,,0,N,0,,1862,283,61,0,25,38,37,0,0,F,1,0.25,15,0.5,15,1,1,15,5,13,15,1,15,0,15,15,15,4,11,15,15,15,1,15730
0,,00166794,17,,0,S,2,17,U,F,,0,N,0,,1355,401,33,0,31,52,3,0,0,F,1,0.143,15,0,0,1,0,20,6,15,15,1,15,0,15,15,15,4,10,20,20,15,0,16499
0,,00166796,29,38,0,S,2,17,H,M,5,1,B,1,,2023,461,84,0,15,26,49,0,0,N,2,0.2,13,0.4,13,2,2,21,9,21,26,2,13,6,16,10,16,6,12,21,24,13,2,17759
0,,00166812,77,52,0,S,2,18,H,F,4,0,M,0,6,1654,408,61,2,26,67,13,1,0,A,4,0.273,12.5,0.273,10.67,6,3,18,22,57,135,13,10.38,15,20,5,12,6,13,18,68,10.38,6,15074
0,,00166818,101,84,0,S,2,16,H,M,2,0,P,0,1,1625,241,91,0,25,47,25,1,1,S,2,0.188,14.67,0.125,10,3,1,23,21,53,222,19,11.68,13,18,5,10,4,8,23,99,11.68,9,10392
0,,00166832,113,70,0,S,1,11,H,F,5,1,B,12,7,3020,417,62,0,34,23,38,0,0,A,1,0.118,15,0.125,15,2,1,18,25,59,97,10,9.7,10,15,5,15,5,12,18,103,9.7,4,23764
0,,00166837,89,47,0,S,2,20,H,F,5,0,B,0,4,2921,338,67,0,38,32,30,1,1,S,2,0.1,12.5,0.1,10,2,1,24,24,61,116,11,10.55,10,15,5,10,6,11,24,81,10.55,8,14441
0,,00166850,65,37,0,R,1,42,U,U,,0,N,0,,2426,348,55,4,23,36,34,0,0,A,4,0.19,8.75,0.3,8.33,4,3,18,19,46,89,10,8.9,10,15,5,10,6,13,18,56,8.9,6,22212
1,25,00166864,29,77,0,S,1,13,H,F,6,1,P,0,,5222,799,85,0,33,17,35,0,0,A,1,0.118,15,0.286,15,2,2,20,10,27,30,2,15,10,20,10,20,4,10,20,33,15,2,40664
1,12.5,00166866,41,,0,S,1,15,H,F,6,1,M,0,,3921,754,89,0,36,38,42,0,0,A,4,0.3,10.5,0.222,11,6,2,18,14,38,80,8,10,7,12,5,10,6,15,18,40,10,3,33998
1,14,00166870,41,,0,S,1,11,U,F,,0,N,0,,3700,444,56,0,17,15,32,0,0,A,2,0.167,13.33,0.25,12,3,2,18,14,33,50,4,12.5,6,16,10,16,6,12,18,43,12.5,2,31003
0,,00166886,101,79,0,C,1,23,U,F,2,1,M,0,9,4176,395,49,0,32,18,37,0,0,A,1,0.071,20,0.167,20,1,1,23,19,52,70,6,11.67,15,20,5,20,4,10,23,93,11.67,4,36623
1,10,00166891,137,68,0,S,1,11,H,M,7,1,M,8,9,4244,613,78,0,29,47,31,1,1,S,2,0.15,9.33,0.222,10,3,2,17,30,70,103,14,7.36,5,10,5,10,6,13,17,110,7.36,11,31903
1,35,00166899,65,61,0,S,2,17,H,F,4,0,P,0,3,2153,320,25,0,29,41,26,0,0,F,1,0.095,30,0.1,25,2,1,18,24,62,135,6,22.5,25,35,10,25,7,17,18,64,22.5,3,15000
0,,00166902,29,,0,T,1,35,H,M,6,0,B,3,,2505,537,84,0,36,38,42,1,0,A,2,0.214,18.33,0.429,18.33,3,3,20,11,26,55,3,18.33,15,25,10,25,6,13,20,29,18.33,3,20257
1,5,00166906,41,,0,S,2,17,U,F,,0,N,0,,2153,320,25,0,29,41,26,0,0,A,3,0.211,8,0.125,9,4,1,15,12,29,35,5,7,7,10,3,8,5,12,15,38,7,2,15000
1,20,00166927,41,68,0,S,1,11,H,M,7,0,P,0,8,2763,465,57,1,32,37,32,0,0,A,1,0.067,20,0,0,1,0,18,11,32,40,2,20,0,20,20,20,3,10,18,44,20,0,22975
1,10,00166937,101,78,0,S,1,15,H,M,6,0,B,1,6,2098,417,51,0,23,46,28,0,0,A,1,0.091,20,0.182,20,2,2,19,27,63,132,12,11,15,20,5,20,6,13,19,90,11,7,20544
0,,00166949,29,,0,S,3,21,U,F,,0,N,0,,2856,562,82,0,0,0,0,0,0,N,1,0.1,20,0.25,20,1,1,24,6,15,20,1,20,0,20,20,20,3,7,24,24,20,1,23545
0,,00166960,65,61,0,T,2,40,H,F,2,0,P,0,3,1188,307,35,54,17,34,32,0,0,A,1,0.1,15,0.1,15,2,1,21,20,49,79,7,11.29,10,15,5,15,6,12,21,65,11.29,4,12284
0,,00166971,29,72,0,S,2,20,U,F,,0,N,0,,2921,338,67,0,38,32,30,0,0,A,1,0.143,13,0.333,13,2,2,24,9,22,26,2,13,6,16,10,16,4,9,24,30,13,2,14441
0,,00166990,137,84,0,T,1,34,H,F,5,1,B,30,4,3060,383,61,0,35,14,41,1,7,A,1,0.1,14,0.222,14,2,2,23,31,68,170,13,13.08,14,19,5,16,6,12,23,126,13.08,10,15444
0,,00167003,29,77,0,C,1,24,H,F,5,0,P,0,,2023,461,84,0,30,45,24,0,0,A,3,0.294,6.4,0.25,6,5,2,18,12,27,32,5,6.4,5,10,5,10,6,12,18,33,6.4,2,17759
0,,00167010,53,49,0,C,2,27,U,F,6,0,P,0,,1086,279,83,1,35,29,46,0,0,E,1,0.133,12,0,0,2,0,15,11,37,36,4,9,10,15,5,15,3,10,15,53,9,1,15038
0,,00167017,89,46,0,C,2,27,H,M,5,0,P,0,5,1702,410,81,4,28,35,57,0,0,A,1,0.053,21,0,0,1,0,18,23,57,111,7,15.86,14,21,7,21,6,13,18,81,15.86,2,16176
0,,00167029,137,50,0,S,1,11,U,F,,0,N,0,,5873,1500,91,1,28,24,36,0,0,A,1,0.105,37.5,0,0,2,0,18,29,65,156,6,26,34,50,16,50,6,13,18,97,26,2,87052
1,5,00167039,41,,0,S,1,13,U,U,,0,N,0,,3201,497,84,2,30,39,33,1,0,A,4,0.35,5.57,0.5,5.6,7,5,20,15,34,50,10,5,4,7,3,3,6,12,18,42,5,6,19656
0,,00167054,137,,0,S,1,13,U,F,3,1,M,0,7,559,302,46,2,38,35,31,1,5,A,1,0.1,12.5,0,0,2,0,25,31,75,113,28,4.04,13,15,2,15,6,13,25,130,4.04,15,12051
0,,00167060,29,76,0,S,1,15,H,M,6,1,B,21,,5525,648,45,1,31,40,30,0,0,N,1,0.091,35,0.2,35,1,1,24,9,20,35,1,35,0,35,35,35,6,11,24,24,35,1,49887
0,,00167066,77,56,0,S,1,15,U,F,1,0,P,0,2,2584,286,30,0,25,37,27,1,1,S,3,0.227,9.4,0.273,9.33,5,3,22,24,54,107,15,7.13,7,10,3,10,6,12,22,86,7.13,7,18403
0,,00167076,101,,0,R,1,42,H,F,6,0,P,0,9,2891,418,60,0,34,33,24,1,0,A,2,0.381,13,0.455,12.2,8,5,13,41,103,298,24,12.42,22,25,3,25,12,25,5,93,12.42,13,23173
0,,00167093,29,68,0,S,1,14,H,M,7,1,B,1,,3518,550,85,0,35,42,25,0,0,A,1,0.154,13,0,0,2,0,19,9,21,26,2,13,6,16,10,16,4,10,19,28,13,0,20915
0,,00167098,89,57,0,S,1,11,H,F,4,1,B,2,7,3223,487,74,0,30,38,45,0,0,A,1,0,0,0,0,0,0,,23,60,113,8,14.13,37,40,3,40,6,12,25,79,14.13,2,22177
1,10,00167100,113,80,0,S,1,11,H,M,3,0,B,31,7,3223,487,74,0,30,38,45,1,1,S,3,0.25,8.75,0.5,8.75,4,4,18,18,46,116,18,6.44,5,10,5,10,4,8,18,103,6.44,13,22177
0,,00167121,17,51,0,T,1,34,H,M,7,0,B,0,,2041,446,73,0,25,41,24,0,0,F,1,0.143,20,0,0,1,0,20,6,14,20,1,20,0,20,20,20,4,10,20,20,20,0,19950
0,,00167134,17,,0,U,2,05,U,M,,0,N,0,,2369,393,70,0,27,9,27,0,0,F,1,0.2,50,0,0,1,0,16,6,14,50,1,50,0,50,50,50,5,12,16,16,50,0,18489
1,30,00167138,17,44,0,U,1,03,H,F,5,0,B,4,,2125,375,48,0,20,48,16,0,0,F,1,0.143,20,0.333,20,1,1,21,6,15,20,1,20,0,20,20,20,4,10,21,21,20,1,21196
0,,00167139,17,,0,U,3,09,U,M,,0,N,0,,0,263,1,0,24,0,0,0,0,F,1,0.143,20,0.333,20,1,1,21,6,15,20,1,20,0,20,20,20,4,10,21,21,20,1,20193
1,20,00167149,41,52,0,U,1,02,H,M,6,1,B,2,8,2961,664,90,0,28,25,20,0,0,E,1,0.067,20,0,0,1,0,15,11,30,44,3,14.67,10,20,10,20,3,9,15,44,14.67,2,23204
1,16,00167165,65,62,0,U,1,03,H,F,5,1,B,5,5,2600,345,43,0,22,12,21,0,0,A,2,0.158,14.33,0.375,14.33,3,3,20,15,43,55,5,11,12,17,5,17,6,12,20,57,11,5,18743
0,,00167166,65,40,0,U,1,02,H,M,7,1,B,1,7,3003,533,62,0,32,25,22,1,1,S,4,0.526,14.5,0.6,14.83,10,6,15,19,49,164,14,11.71,22,25,3,20,6,15,15,56,11.71,9,19360
0,,00167194,137,,0,U,1,01,U,F,,0,N,0,5,3034,404,43,1,21,41,17,1,19,A,1,0.053,20,0.111,20,1,1,18,30,74,175,13,13.46,15,20,5,20,6,13,18,120,13.46,7,19965
1,15,00167202,29,86,0,S,1,11,H,F,5,1,M,3,,2907,420,59,0,42,17,48,1,0,A,2,0.214,9,0.333,9,3,2,19,10,23,27,3,9,12,15,3,9,6,12,19,29,9,2,18195
0,,00167215,101,69,0,S,1,15,H,M,5,1,B,33,3,2643,309,45,0,25,35,44,1,1,S,4,0.333,10.67,0.5,11.2,6,5,18,26,68,203,17,11.94,8,16,8,8,6,14,18,92,11.94,10,16728
0,,00167221,137,56,0,T,2,40,U,F,2,0,P,0,3,632,324,91,0,35,56,20,1,1,S,3,0.286,5.83,0.1,9,6,1,15,31,75,143,27,5.3,6,9,3,5,5,12,15,122,5.3,10,12620
